# Local planar approximation about anchor (-70.85000, 32.26000). Lunar radius 1737400 m. Valid only within this crop. Not geodetic coordinates.
match_id,src_x,src_y,ref_x,ref_y,residual_px,is_inlier,src_lat,src_lon,ref_lat,ref_lon,confidence
15,724.72,253.35,27.77,507.49,311.9643,0,-70.8004105,32.5947259,-70.8863577,31.8761803,0.0000
16,611.84,459.78,53.40,517.11,187.2047,0,-70.8702155,32.4783687,-70.8896145,31.9026115,0.0000
17,170.05,235.16,575.43,270.68,346.5833,0,-70.7942573,32.0229611,-70.8062583,32.4408890,0.0000
18,79.98,394.46,154.54,327.07,23.5745,0,-70.8481277,31.9301141,-70.8253311,32.0069041,0.0000
19,733.42,352.59,456.03,613.34,160.0182,0,-70.8339679,32.6036940,-70.9221632,32.3177749,0.0000
20,97.37,231.77,269.12,179.57,152.4921,0,-70.7931119,31.9480410,-70.7754374,32.1250456,0.0000
21,789.55,32.47,138.74,106.21,532.1363,0,-70.7257186,32.6615582,-70.7506237,31.9906020,0.0000
22,455.86,262.72,663.71,263.57,433.7191,0,-70.8035790,32.3175856,-70.8038524,32.5319211,0.0000
23,152.33,388.41,130.25,253.52,131.0689,0,-70.8460818,32.0046951,-70.8004522,31.9818521,0.0000
24,591.11,432.02,62.33,583.69,182.4587,0,-70.8608266,32.4570035,-70.9121338,31.9118222,0.0000
25,704.01,424.71,558.59,240.85,457.1823,0,-70.8583568,32.5733787,-70.7961685,32.4235313,0.0000
26,485.34,491.30,106.28,245.84,290.3661,0,-70.8808739,32.3479735,-70.7978539,31.9571335,0.0000
27,490.26,612.45,214.62,136.10,413.0518,0,-70.9218412,32.3530404,-70.7607353,32.0688455,0.0000
28,412.53,316.24,441.04,101.17,406.1512,0,-70.8216765,32.2729200,-70.7489187,32.3023218,0.0000
29,131.73,540.92,143.79,193.84,203.8594,0,-70.8976543,31.9834629,-70.7802648,31.9958164,0.0000
30,111.64,17.90,38.70,429.80,304.7689,0,-70.7207907,31.9627515,-70.8600806,31.8874507,0.0000
31,336.56,676.55,254.93,750.72,294.9637,0,-70.9435153,32.1946033,-70.9686310,32.1104153,0.0000
32,255.29,629.30,575.88,720.86,538.5764,0,-70.9275388,32.1108290,-70.9585316,32.4413557,0.0000
33,464.95,244.69,256.36,102.75,366.5660,0,-70.7974826,32.3269543,-70.7494529,32.1118836,0.0000
34,643.35,436.23,649.97,210.18,538.6310,0,-70.8622517,32.5108510,-70.7857922,32.5177513,0.0000
35,504.30,592.34,403.87,45.46,555.0164,0,-70.9150400,32.3675108,-70.7300751,32.2639933,0.0000
36,687.45,85.33,106.58,468.11,289.3407,0,-70.7435925,32.5563117,-70.8730398,31.9574485,0.0000
37,10.03,233.48,768.80,155.26,575.2319,0,-70.7936901,31.8580095,-70.7672173,32.6402851,0.0000
38,14.54,79.75,247.45,480.87,215.1112,0,-70.7417071,31.8626589,-70.8773553,32.1027035,0.0000
39,443.04,439.93,441.20,50.58,500.5175,0,-70.8635027,32.3043637,-70.7318082,32.3024827,0.0000
40,705.47,370.74,763.02,651.03,482.1567,0,-70.8401058,32.5748877,-70.9349113,32.6343243,0.0000
41,723.49,778.31,34.92,346.88,332.0429,0,-70.9779277,32.5934648,-70.8320304,31.8835601,0.0000
42,658.23,782.33,35.75,550.48,123.4437,0,-70.9792873,32.5261898,-70.9009014,31.8844152,0.0000
43,693.07,590.28,218.11,58.06,559.8175,0,-70.9143429,32.5621016,-70.7343359,32.0724481,0.0000
44,413.47,735.54,285.02,372.92,252.5803,0,-70.9634634,32.2738898,-70.8408406,32.1414356,0.0000
45,424.68,234.55,27.31,49.99,476.9356,0,-70.7940516,32.2854401,-70.7316083,31.8757079,0.0000
46,155.29,528.93,520.47,693.96,491.2039,0,-70.8935999,32.0077486,-70.9494337,32.3842215,0.0000
47,166.13,295.00,183.62,609.32,247.6179,0,-70.8144951,32.0189157,-70.9208028,32.0368893,0.0000
48,92.28,692.56,306.30,477.30,263.8944,0,-70.9489311,31.9427975,-70.8761479,32.1633834,0.0000
49,454.05,701.81,418.39,311.70,384.7801,0,-70.9520572,32.3157163,-70.8201330,32.2789603,0.0000
50,36.97,105.17,431.31,716.07,467.0368,0,-70.7503026,31.8857818,-70.9569125,32.2922883,0.0000
51,469.57,757.85,99.24,108.26,455.3530,0,-70.9710105,32.3317149,-70.7513191,31.9498749,0.0000
52,331.84,470.53,546.21,219.58,437.7870,0,-70.8738514,32.1897369,-70.7889729,32.4107655,0.0000
53,604.36,391.91,710.66,127.38,616.7285,0,-70.8472630,32.4706649,-70.7577860,32.5803358,0.0000
54,624.59,141.15,207.84,242.61,306.0861,0,-70.7624681,32.4915136,-70.7967632,32.0618625,0.0000
55,742.45,737.12,15.85,588.62,156.7835,0,-70.9639980,32.6130052,-70.9138026,31.8638967,0.0000
56,97.34,131.77,156.43,163.17,180.8106,0,-70.7592961,31.9480093,-70.7698901,32.0088525,0.0000
57,574.51,472.18,158.51,760.32,219.1280,0,-70.8744072,32.4398916,-70.9718811,32.0109914,0.0000
58,128.84,787.54,566.71,171.35,607.1465,0,-70.9810487,31.9804849,-70.7726599,32.4319034,0.0000
59,578.46,164.86,458.81,122.93,391.5432,0,-70.7704878,32.4439597,-70.7562809,32.3206415,0.0000
60,385.90,654.53,152.19,539.65,42.0418,0,-70.9360706,32.2454627,-70.8972385,32.0044771,0.0000
61,546.15,404.76,249.86,530.14,6.5150,1,-70.8516104,32.4106556,-70.8940187,32.1051860,0.5657
62,234.10,238.78,556.27,389.50,306.9963,0,-70.7954836,32.0889888,-70.8464490,32.4211373,0.0000
63,363.87,481.34,403.13,623.78,268.2896,0,-70.8775065,32.2227522,-70.9256959,32.2632250,0.0000
64,692.39,16.85,430.74,778.33,266.4120,0,-70.7204363,32.5614086,-70.9779726,32.2917005,0.0000
65,576.08,352.96,123.23,708.69,230.6933,0,-70.8340935,32.4415115,-70.9544164,31.9746156,0.0000
66,718.60,522.49,760.81,120.72,724.6734,0,-70.8914211,32.5884178,-70.7555334,32.6320448,0.0000
67,431.76,107.22,575.22,446.21,240.2363,0,-70.7509936,32.2927432,-70.8656324,32.4406773,0.0000
68,543.72,701.42,456.64,749.60,366.6509,0,-70.9519253,32.4081550,-70.9682532,32.3184066,0.0000
69,165.98,349.58,108.51,628.91,269.4334,0,-70.8329495,32.0187642,-70.9274310,31.9594385,0.0000
70,168.05,447.52,497.26,516.03,360.8382,0,-70.8660706,32.0208996,-70.8892483,32.3602853,0.0000
71,636.39,172.92,369.34,337.57,183.2878,0,-70.7732122,32.5036774,-70.8288825,32.2283829,0.0000
72,21.33,328.14,176.95,310.96,4.0415,1,-70.8257007,31.8696529,-70.8198811,32.0300042,0.7306
73,177.81,506.33,499.04,750.02,498.2328,0,-70.8859567,32.0309633,-70.9683941,32.3621215,0.0000
74,379.87,523.82,63.85,130.33,371.3398,0,-70.8918706,32.2392495,-70.7587821,31.9133854,0.0000
75,404.62,417.05,701.00,271.43,529.2178,0,-70.8557653,32.2647592,-70.8065103,32.5703664,0.0000
76,418.79,578.64,37.47,783.95,296.5112,0,-70.9104080,32.2793655,-70.9798742,31.8861843,0.0000
77,650.36,610.55,715.10,85.60,742.3467,0,-70.9211981,32.5180780,-70.7436518,32.5849113,0.0000
78,38.54,692.90,575.96,749.41,644.9720,0,-70.9490442,31.8874004,-70.9681892,32.4414339,0.0000
79,309.53,791.15,137.02,742.83,248.0932,0,-70.9822694,32.1667396,-70.9659621,31.9888334,0.0000
80,290.65,651.02,43.26,243.69,240.2290,0,-70.9348827,32.1472805,-70.7971279,31.8921499,0.0000
81,635.47,286.69,269.76,154.96,386.7604,0,-70.8116838,32.5027273,-70.7671146,32.1257073,0.0000
82,87.55,277.60,224.28,776.54,446.0231,0,-70.8086109,31.9379205,-70.9773664,32.0788108,0.0000
83,515.88,354.38,141.57,305.48,232.5643,0,-70.8345740,32.3794533,-70.8180267,31.9935267,0.0000
84,703.32,446.96,629.33,429.73,407.8631,0,-70.8658809,32.5726689,-70.8600576,32.4964696,0.0000
85,279.39,559.21,177.88,656.49,205.6095,0,-70.9038362,32.1356742,-70.9367599,32.0309634,0.0000
86,289.63,396.26,11.11,337.32,209.9753,0,-70.8487369,32.1462244,-70.8287970,31.8590061,0.0000
87,128.90,513.22,172.30,546.00,163.0024,0,-70.8882853,31.9805422,-70.8993867,32.0252150,0.0000
88,636.35,465.84,406.61,709.84,217.6490,0,-70.8722649,32.5036390,-70.9548048,32.2668117,0.0000
89,408.25,545.32,622.97,202.91,546.4980,0,-70.8991395,32.2685055,-70.7833343,32.4899103,0.0000
90,379.71,503.11,255.81,583.68,128.6055,0,-70.8848669,32.2390816,-70.9121308,32.1113172,0.0000
91,48.36,164.47,762.55,423.15,534.5160,0,-70.7703559,31.8975194,-70.8578312,32.6338379,0.0000
92,554.12,384.93,488.84,687.93,285.5831,0,-70.8449052,32.4188725,-70.9473923,32.3516063,0.0000
93,116.35,620.70,430.07,617.89,407.2444,0,-70.9246296,31.9676096,-70.9237019,32.2910013,0.0000
94,108.12,776.07,495.89,567.05,492.6061,0,-70.9771694,31.9591201,-70.9065063,32.3588767,0.0000
95,691.91,397.72,674.10,155.86,585.0373,0,-70.8492282,32.5609040,-70.7674184,32.5426353,0.0000
96,209.32,697.44,295.65,584.14,259.5937,0,-70.9505796,32.0634414,-70.9122848,32.1524066,0.0000
97,344.43,545.45,277.11,49.89,444.8973,0,-70.8991845,32.2027160,-70.7315734,32.1332881,0.0000
98,463.12,681.55,29.65,299.03,265.3430,0,-70.9452087,32.3250631,-70.8158471,31.8781174,0.0000
99,57.08,531.21,735.39,77.95,691.8989,0,-70.8943687,31.9065071,-70.7410656,32.6058299,0.0000
100,635.68,400.52,242.57,276.90,284.8185,0,-70.8501757,32.5029461,-70.8083595,32.0976744,0.0000
101,620.39,51.44,144.47,478.79,247.0852,0,-70.7321339,32.4871798,-70.8766514,31.9965123,0.0000
102,318.19,445.40,43.57,274.53,225.5541,0,-70.8653514,32.1756694,-70.8075608,31.8924751,0.0000
103,63.10,108.72,157.21,255.93,115.5159,0,-70.7515008,31.9127122,-70.8012683,32.0096510,0.0000
104,225.95,316.92,723.47,429.59,506.6427,0,-70.8219055,32.0805823,-70.8600088,32.5935422,0.0000
105,534.89,338.79,188.76,571.38,98.2278,0,-70.8293005,32.3990520,-70.9079689,32.0421838,0.0000
106,728.14,13.73,272.34,633.01,187.1050,0,-70.7193794,32.5982551,-70.9288172,32.1283664,0.0000
107,373.29,781.71,249.86,220.26,359.8676,0,-70.9790785,32.2324693,-70.7892006,32.1051863,0.0000
108,101.04,638.56,536.37,766.90,589.3089,0,-70.9306695,31.9518271,-70.9741068,32.4006122,0.0000
109,456.68,184.38,55.73,354.88,273.5700,0,-70.7770870,32.3184317,-70.8347370,31.9050122,0.0000
110,754.34,527.13,442.60,253.08,429.3916,0,-70.8929883,32.6252660,-70.8003043,32.3039234,0.0000
111,272.10,433.22,329.53,270.39,216.3209,0,-70.8612328,32.1281568,-70.8061601,32.1873368,0.0000
112,543.15,761.84,117.38,553.29,40.0782,0,-70.9723594,32.4075581,-70.9018500,31.9685838,0.0000
113,488.30,41.85,363.69,93.17,346.3787,0,-70.7288901,32.3510196,-70.7462151,32.2225616,0.0000
114,616.68,512.23,514.14,236.63,450.5258,0,-70.8879527,32.4833622,-70.7947403,32.3776896,0.0000
115,472.09,404.96,348.28,121.26,396.6483,0,-70.8516773,32.3343153,-70.7557146,32.2066727,0.0000
116,89.22,371.84,579.81,482.74,428.8242,0,-70.8404787,31.9396418,-70.8779887,32.4454111,0.0000
117,695.29,518.30,438.38,470.03,250.0562,0,-70.8900048,32.5643967,-70.8736863,32.2995754,0.0000
118,557.01,432.44,654.09,546.67,418.9596,0,-70.8609684,32.4218498,-70.8996132,32.5219968,0.0000
119,230.96,570.70,208.40,561.94,149.7394,0,-70.9077235,32.0857469,-70.9047770,32.0624314,0.0000
120,740.05,558.10,390.09,13.71,638.5413,0,-70.9034619,32.6105358,-70.7193355,32.2497768,0.0000
121,213.61,464.21,281.31,735.98,345.1211,0,-70.8717118,32.0678633,-70.9636479,32.1376200,0.0000
122,37.13,297.28,470.25,275.30,281.9190,0,-70.8152644,31.8859472,-70.8078196,32.3324331,0.0000
123,571.82,577.12,769.62,16.60,805.8395,0,-70.9098956,32.4371175,-70.7203144,32.6411210,0.0000
124,721.89,733.37,392.20,266.73,456.6503,0,-70.9627299,32.5918119,-70.8049205,32.2519553,0.0000
125,250.58,99.84,762.64,528.58,487.5822,0,-70.7484979,32.1059712,-70.8934934,32.6339316,0.0000
126,656.73,17.59,164.88,97.09,471.0280,0,-70.7206847,32.5246466,-70.7475395,32.0175583,0.0000
127,140.10,239.70,752.19,587.27,574.4702,0,-70.7957945,31.9920868,-70.9133438,32.6231557,0.0000
128,378.14,387.66,429.58,563.88,233.9385,0,-70.8458272,32.2374610,-70.9054315,32.2905034,0.0000
129,679.74,433.71,391.95,182.27,423.5641,0,-70.8613986,32.5483634,-70.7763535,32.2517029,0.0000
130,524.76,658.51,197.41,719.83,162.6588,0,-70.9374162,32.3886016,-70.9581843,32.0510994,0.0000
131,10.87,148.39,122.04,133.90,188.0658,0,-70.7649160,31.8588742,-70.7599901,31.9733892,0.0000
132,434.29,528.02,391.96,292.74,304.6290,0,-70.8932904,32.2953440,-70.8137198,32.2517135,0.0000
133,85.51,420.52,656.09,243.03,515.3391,0,-70.8569405,31.9358129,-70.7969040,32.5240642,0.0000
134,113.10,491.14,236.34,137.54,263.7674,0,-70.8808208,31.9642527,-70.7612208,32.0912406,0.0000
135,288.35,485.79,789.69,202.44,669.4246,0,-70.8790101,32.1449057,-70.7831735,32.6618193,0.0000
136,370.94,554.52,621.75,154.59,574.2689,0,-70.9022524,32.2300425,-70.7669876,32.4886530,0.0000
137,175.88,416.62,26.28,97.54,326.2703,0,-70.8556185,32.0289694,-70.7476911,31.8746497,0.0000
138,377.59,715.67,352.64,527.90,257.7155,0,-70.9567444,32.2368991,-70.8932614,32.2111698,0.0000
139,237.51,672.17,361.79,270.88,334.5218,0,-70.9420355,32.0925050,-70.8063233,32.2206009,0.0000
140,458.31,632.09,31.41,367.03,201.9000,0,-70.9284825,32.3201050,-70.8388490,31.8799366,0.0000
141,222.02,597.74,752.78,780.77,726.2521,0,-70.9168679,32.0765368,-70.9787978,32.6237596,0.0000
142,735.75,410.10,243.39,702.97,107.4361,0,-70.8534162,32.6060969,-70.9524801,32.0985174,0.0000
143,381.59,77.12,295.72,106.54,301.9022,0,-70.7408155,32.2410177,-70.7507369,32.1524728,0.0000
144,344.97,501.47,215.03,655.84,191.7499,0,-70.8843141,32.2032738,-70.9365389,32.0692681,0.0000
145,725.86,675.52,305.25,398.88,279.4715,0,-70.9431685,32.5959048,-70.8496198,32.1623033,0.0000
146,74.24,131.19,209.24,196.76,114.5098,0,-70.7590995,31.9241982,-70.7812526,32.0633049,0.0000
147,476.22,156.12,691.04,595.82,391.7544,0,-70.7675312,32.3385660,-70.9162384,32.5600976,0.0000
148,559.35,222.97,634.98,170.21,459.1920,0,-70.7901372,32.4242623,-70.7722717,32.5022915,0.0000
149,616.91,728.02,210.17,321.68,302.0062,0,-70.9609226,32.4835979,-70.8235078,32.0642561,0.0000
150,135.23,146.40,409.70,742.57,441.6429,0,-70.7642424,31.9870665,-70.9658751,32.2700025,0.0000
151,434.01,649.24,177.40,249.04,285.0672,0,-70.9342807,32.2950632,-70.7989355,32.0304678,0.0000
152,153.69,597.30,659.77,192.04,603.4157,0,-70.9167176,32.0060956,-70.7796568,32.5278544,0.0000
153,249.62,409.64,277.00,276.13,166.3991,0,-70.8532596,32.1049807,-70.8080991,32.1331690,0.0000
154,108.75,530.26,270.14,768.17,412.8615,0,-70.8940485,31.9597741,-70.9745355,32.1260961,0.0000
155,508.32,561.84,37.08,223.74,348.1071,0,-70.9047275,32.3716575,-70.7903783,31.8857837,0.0000
156,775.13,466.37,736.85,37.59,755.8810,0,-70.8724437,32.6466929,-70.7274143,32.6073398,0.0000
157,344.02,644.01,116.67,492.21,3.0168,1,-70.9325124,32.2022897,-70.8811913,31.9678501,0.7989
158,249.78,506.99,402.21,138.96,387.9620,0,-70.8861805,32.1051519,-70.7617021,32.2622742,0.0000
159,102.71,59.95,753.40,173.39,476.4893,0,-70.7350111,31.9535442,-70.7733478,32.6244038,0.0000
160,703.11,776.43,225.93,746.83,131.2556,0,-70.9772909,32.5724496,-70.9673182,32.0805072,0.0000
161,90.60,613.27,81.93,397.76,4.3299,1,-70.9221170,31.9410605,-70.8492429,31.9320290,0.7113
162,621.61,323.11,322.72,670.14,133.0593,0,-70.8239999,32.4884440,-70.9413750,32.1803107,0.0000
163,734.68,656.68,401.06,111.23,577.1501,0,-70.9367961,32.6049992,-70.7523235,32.2610911,0.0000
164,283.94,510.74,217.31,426.84,65.3021,0,-70.8874475,32.1403599,-70.8590793,32.0716205,0.0000
165,555.07,491.21,537.30,736.08,375.6655,0,-70.8808423,32.4198509,-70.9636813,32.4015754,0.0000
166,562.56,328.90,396.45,204.58,338.0383,0,-70.8259573,32.4275761,-70.7838971,32.2563358,0.0000
167,349.25,421.97,202.24,629.55,173.1068,0,-70.8574300,32.2076846,-70.9276478,32.0560830,0.0000
168,429.63,129.56,151.53,81.90,392.6496,0,-70.7585482,32.2905389,-70.7424007,32.0037960,0.0000
169,532.64,367.70,219.20,613.39,103.8647,0,-70.8390785,32.3967267,-70.9221809,32.0735721,0.0000
170,670.45,381.22,488.04,408.19,267.6042,0,-70.8436482,32.5387846,-70.8527719,32.3507852,0.0000
171,233.12,338.22,416.39,208.84,278.1804,0,-70.8291072,32.0879710,-70.7853391,32.2769018,0.0000
172,427.48,172.57,309.48,612.40,172.0066,0,-70.7730943,32.2883236,-70.9218441,32.1666599,0.0000
173,275.45,627.20,762.46,493.95,653.2294,0,-70.9268292,32.1316073,-70.8817783,32.6337452,0.0000
174,166.11,676.80,140.91,558.40,142.9249,0,-70.9436008,32.0188953,-70.9035794,31.9928495,0.0000
175,589.79,191.77,57.20,16.71,560.8947,0,-70.7795851,32.4556452,-70.7203503,31.9065288,0.0000
176,82.93,479.08,43.46,628.97,277.0596,0,-70.8767428,31.9331510,-70.9274484,31.8923638,0.0000
177,534.05,429.08,300.33,80.88,452.0614,0,-70.8598340,32.3981864,-70.7420548,32.1572243,0.0000
178,126.88,410.24,210.76,36.07,337.1042,0,-70.8534626,31.9784607,-70.7268997,32.0648723,0.0000
179,358.10,356.32,29.92,174.01,337.6957,0,-70.8352279,32.2168095,-70.7735563,31.8784004,0.0000
180,464.35,588.70,221.70,223.59,313.3594,0,-70.9138084,32.3263361,-70.7903302,32.0761453,0.0000
181,512.08,38.22,298.15,218.11,242.6780,0,-70.7276624,32.3755304,-70.7884754,32.1549812,0.0000
182,196.35,72.92,310.86,455.62,121.2055,0,-70.7393949,32.0500769,-70.8688142,32.1680844,0.0000
183,450.93,662.89,418.35,645.59,308.8175,0,-70.9388983,32.3124970,-70.9330732,32.2789195,0.0000
184,605.30,297.63,355.91,712.63,191.8001,0,-70.8153842,32.4716261,-70.9557473,32.2145397,0.0000
185,752.27,771.61,313.43,563.51,203.1422,0,-70.9756625,32.6231274,-70.9053075,32.1707326,0.0000
186,508.09,387.93,243.00,408.99,101.4218,0,-70.8459189,32.3714236,-70.8530400,32.0981109,0.0000
187,274.12,183.59,130.83,328.69,157.0394,0,-70.7768182,32.1302371,-70.8258792,31.9824531,0.0000
188,312.19,641.09,576.16,769.52,546.2991,0,-70.9315261,32.1694844,-70.9749927,32.4416434,0.0000
189,684.40,492.46,349.90,248.55,366.0557,0,-70.8812653,32.5531624,-70.7987703,32.2083365,0.0000
190,350.84,379.70,491.40,717.43,383.3319,0,-70.8431338,32.2093243,-70.9573727,32.3542415,0.0000
191,294.44,444.15,262.73,693.96,266.5196,0,-70.8649312,32.1511830,-70.9494324,32.1184558,0.0000
192,584.04,516.13,438.98,227.89,406.4728,0,-70.8892698,32.4497184,-70.7917837,32.3001924,0.0000
193,584.63,624.34,698.39,623.81,532.3994,0,-70.9258615,32.4503228,-70.9257043,32.5676755,0.0000
194,476.67,96.17,427.23,675.85,244.0612,0,-70.7472568,32.3390293,-70.9433087,32.2880793,0.0000
195,354.43,623.83,222.57,704.72,230.6946,0,-70.9256901,32.2130271,-70.9530740,32.0770479,0.0000
196,386.17,568.53,778.73,254.04,671.9565,0,-70.9069889,32.2457422,-70.8006296,32.6505222,0.0000
197,759.95,430.52,42.30,392.45,319.7303,0,-70.8603217,32.6310486,-70.8474451,31.8911699,0.0000
198,421.04,264.39,283.21,470.80,18.4757,0,-70.8041424,32.2816887,-70.8739478,32.1395710,0.0000
199,665.09,538.13,762.83,740.75,566.2808,0,-70.8967103,32.5332645,-70.9652610,32.6341284,0.0000
200,475.29,652.54,80.63,717.83,180.3385,0,-70.9353987,32.3376138,-70.9575058,31.9306889,0.0000
201,583.98,276.29,357.22,757.67,245.8686,0,-70.8081657,32.4496509,-70.9709831,32.2158907,0.0000
202,579.94,310.87,477.02,311.34,285.8153,0,-70.8198598,32.4454822,-70.8200116,32.3394125,0.0000
203,378.58,460.14,223.02,81.94,393.8455,0,-70.8703380,32.2379161,-70.7424137,32.0775137,0.0000
204,47.30,497.63,696.37,243.02,590.1472,0,-70.8830128,31.8964278,-70.7969018,32.5656002,0.0000
205,253.54,656.17,642.46,109.11,652.0751,0,-70.9366241,32.1090246,-70.7516049,32.5100064,0.0000
206,269.89,785.04,717.41,200.49,729.5815,0,-70.9802040,32.1258793,-70.7825157,32.5872871,0.0000
207,645.14,379.07,632.34,51.53,624.0186,0,-70.8429235,32.5126986,-70.7321287,32.4995680,0.0000
208,306.54,101.59,126.03,665.83,341.1989,0,-70.7490900,32.1636605,-70.9399185,31.9775039,0.0000
209,90.30,447.18,589.33,297.56,449.9928,0,-70.8659558,31.9407537,-70.8153494,32.4552282,0.0000
210,208.00,741.31,180.54,110.14,373.3240,0,-70.9654142,32.0620844,-70.7519536,32.0337043,0.0000
211,603.70,206.84,8.73,391.92,342.8225,0,-70.7846808,32.4699846,-70.8472681,31.8565517,0.0000
212,304.12,348.67,277.52,336.23,106.2050,0,-70.8326418,32.1611678,-70.8284296,32.1337101,0.0000
213,509.82,766.54,386.82,524.18,292.3161,0,-70.9739473,32.3732077,-70.8920044,32.2464133,0.0000
214,89.78,155.58,154.61,730.95,433.3255,0,-70.7673496,31.9402152,-70.9619450,32.0069707,0.0000
215,510.08,140.36,31.02,701.38,386.4219,0,-70.7622013,32.3734784,-70.9519420,31.8795345,0.0000
216,486.65,559.04,179.62,435.77,98.0106,0,-70.9037810,32.3493264,-70.8621008,32.0327591,0.0000
217,759.42,622.27,469.55,648.60,269.1603,0,-70.9251618,32.6304974,-70.9340902,32.3317156,0.0000
218,636.58,259.06,440.89,508.74,128.1861,0,-70.8023395,32.5038702,-70.8867806,32.3021615,0.0000
219,161.76,32.95,253.87,435.17,135.2569,0,-70.7258800,32.0144192,-70.8618948,32.1093204,0.0000
220,547.91,545.09,463.99,680.24,300.7484,0,-70.8990615,32.4124687,-70.9447912,32.3259811,0.0000
221,606.86,88.22,102.83,276.36,347.6711,0,-70.7445701,32.4732416,-70.8081783,31.9535777,0.0000
222,603.38,158.19,309.97,30.34,475.5787,0,-70.7682322,32.4696544,-70.7249598,32.1671721,0.0000
223,634.38,199.53,332.49,525.23,5.3982,1,-70.7822101,32.5016072,-70.8923585,32.1903889,0.6401
224,268.61,495.24,17.23,267.92,222.1626,0,-70.8822049,32.1245568,-70.8053239,31.8653190,0.0000
225,608.56,26.11,25.30,70.38,555.8580,0,-70.7235681,32.4749851,-70.7385037,31.8736367,0.0000
226,387.15,617.58,504.33,43.52,593.0290,0,-70.9235744,32.2467501,-70.7294196,32.3675783,0.0000
227,331.61,42.96,350.60,181.00,199.5097,0,-70.7292634,32.1894986,-70.7759229,32.2090610,0.0000
228,190.41,438.04,163.29,398.20,2.8240,1,-70.8628629,32.0439493,-70.8493899,32.0159211,0.8117
229,447.55,386.82,196.82,291.07,199.4012,0,-70.8455427,32.3090126,-70.8131546,32.0504906,0.0000
230,403.07,518.03,696.35,24.99,701.8773,0,-70.8899136,32.2631676,-70.7231524,32.5655775,0.0000
231,33.16,184.14,150.37,22.71,282.8138,0,-70.7770073,31.8818488,-70.7223786,32.0025943,0.0000
232,58.06,676.52,201.85,217.11,231.3304,0,-70.9435051,31.9075208,-70.7881368,32.0556785,0.0000
233,421.58,623.55,395.39,362.56,302.1550,0,-70.9255945,32.2822499,-70.8373352,32.2552498,0.0000
234,789.67,357.23,257.06,61.49,552.2122,0,-70.8355356,32.6616810,-70.7354959,32.1126056,0.0000
235,757.19,499.32,311.00,308.86,322.8625,0,-70.8835868,32.6282059,-70.8191702,32.1682307,0.0000
236,292.16,244.32,436.93,196.76,272.4875,0,-70.7973558,32.1488323,-70.7812543,32.2980843,0.0000
237,597.14,759.00,702.65,65.71,799.6587,0,-70.9713976,32.4632152,-70.7369241,32.5720747,0.0000
238,200.98,239.81,16.05,749.85,445.1617,0,-70.7958299,32.0548409,-70.9683383,31.8641010,0.0000
239,350.25,458.68,290.01,185.13,296.7383,0,-70.8698443,32.2087214,-70.7773192,32.1465905,0.0000
240,441.42,322.87,430.05,737.26,316.4794,0,-70.8239180,32.3026992,-70.9640803,32.2909849,0.0000
241,42.87,253.44,165.54,594.33,288.1484,0,-70.8004413,31.8918613,-70.9157344,32.0182432,0.0000
242,364.51,56.44,171.35,224.08,242.0198,0,-70.7338232,32.2234200,-70.7904956,32.0242274,0.0000
243,400.12,264.69,116.55,601.72,218.0145,0,-70.8042432,32.2601194,-70.9182322,31.9677311,0.0000
244,433.15,494.28,669.51,600.19,490.4388,0,-70.8818801,32.2941726,-70.9177136,32.5378992,0.0000
