# Local planar approximation about anchor (-70.85000, 32.26000). Lunar radius 1737400 m. Valid only within this crop. Not geodetic coordinates.
match_id,src_x,src_y,ref_x,ref_y,residual_px,is_inlier,src_lat,src_lon,ref_lat,ref_lon,confidence
237,654.69,520.31,663.12,537.67,8.3730,1,-70.8687273,32.3808488,-71.1604477,34.0687415,0.4418
238,95.31,554.69,95.36,568.76,23.1154,0,-70.8740780,32.1154262,-71.2305481,30.1658346,0.0000
239,182.81,542.19,165.23,589.03,19.9723,0,-70.8721323,32.1569449,-71.2762687,30.6461531,0.0000
240,189.06,548.44,204.89,584.22,29.3867,0,-70.8731051,32.1599105,-71.2654192,30.9187676,0.0000
241,214.06,560.94,214.07,582.12,13.0521,1,-70.8750508,32.1717729,-71.2606936,30.9818478,0.1299
242,310.94,539.06,289.00,566.62,16.5410,0,-70.8716459,32.2177400,-71.2257381,31.4969418,0.0000
243,317.19,539.06,363.76,576.97,52.9083,0,-70.8716459,32.2207056,-71.2490821,32.0108828,0.0000
244,385.94,539.06,370.37,564.72,14.4801,0,-70.8716459,32.2533274,-71.2214451,32.0563498,0.0000
245,410.94,560.94,414.04,573.05,15.2270,0,-70.8750508,32.2651898,-71.2402309,32.3565163,0.0000
246,420.31,560.94,420.43,573.59,14.4337,0,-70.8750508,32.2696383,-71.2414491,32.4004603,0.0000
247,454.69,560.94,452.14,585.29,6.1150,1,-70.8750508,32.2859491,-71.2678433,32.6183964,0.5923
248,464.06,560.94,465.21,585.44,3.3327,1,-70.8750508,32.2903976,-71.2681780,32.7082747,0.7778
249,489.06,560.94,490.11,588.01,4.0054,1,-70.8750508,32.3022600,-71.2739629,32.8794346,0.7330
250,520.31,560.94,514.23,586.92,12.9316,0,-70.8750508,32.3170881,-71.2715026,33.0452397,0.0000
251,539.06,560.94,539.44,587.30,7.5496,1,-70.8750508,32.3259849,-71.2723649,33.2185468,0.4967
252,564.06,551.56,564.54,587.26,13.4051,0,-70.8735916,32.3378474,-71.2722694,33.3910558,0.0000
253,135.94,585.94,124.66,613.98,4.5916,1,-70.8789422,32.1347027,-71.3325307,30.3672604,0.6939
254,139.06,585.94,164.08,614.07,40.1845,0,-70.8789422,32.1361855,-71.3327238,30.6382287,0.0000
255,176.56,585.94,164.08,613.60,2.3941,1,-70.8789422,32.1539792,-71.3316797,30.6382318,0.8404
256,214.06,567.19,239.15,595.36,35.9690,0,-70.8760237,32.1717729,-71.2905340,31.1542720,0.0000
257,264.06,564.06,289.06,589.35,33.1278,0,-70.8755373,32.1954979,-71.2769957,31.4973930,0.0000
258,301.56,585.94,326.62,601.39,33.6968,0,-70.8789422,32.2132916,-71.3041512,31.7555834,0.0000
259,335.94,576.56,364.00,589.06,35.6017,0,-70.8774829,32.2296024,-71.2763466,32.0125019,0.0000
260,354.69,570.31,384.46,607.44,33.7288,0,-70.8765101,32.2384993,-71.3177758,32.1531407,0.0000
261,410.94,579.69,414.06,601.96,6.4326,1,-70.8779694,32.2651898,-71.3054354,32.3566317,0.5712
262,454.69,564.06,458.35,613.34,22.2633,0,-70.8755373,32.2859491,-71.3310922,32.6611356,0.0000
263,464.06,567.19,465.45,613.21,19.0029,0,-70.8760237,32.2903976,-71.3307861,32.7098839,0.0000
264,489.06,585.94,489.51,611.61,5.3164,1,-70.8789422,32.3022600,-71.3271896,32.8752785,0.6456
265,567.19,585.94,564.55,613.31,12.3508,0,-70.8789422,32.3393302,-71.3310212,33.3911678,0.0000
266,85.94,610.94,64.08,622.09,21.2197,0,-70.8828336,32.1109778,-71.3508207,29.9508300,0.0000
267,129.69,610.94,145.06,651.57,32.1265,0,-70.8828336,32.1317371,-71.4173080,30.5074955,0.0000
268,179.69,610.94,208.15,611.09,51.6284,0,-70.8828336,32.1554621,-71.3260136,30.9411783,0.0000
269,189.06,610.94,214.06,614.06,46.6052,0,-70.8828336,32.1599105,-71.3327221,30.9818346,0.0000
270,223.44,610.94,239.21,623.04,32.1138,0,-70.8828336,32.1762214,-71.3529563,31.1546813,0.0000
271,264.06,598.44,310.96,626.04,54.7438,0,-70.8808879,32.1954979,-71.3597161,31.6479079,0.0000
272,301.56,592.19,338.65,637.15,45.4149,0,-70.8799151,32.2132916,-71.3847699,31.8382854,0.0000
273,335.94,589.06,348.72,636.55,24.5960,0,-70.8794286,32.2296024,-71.3834214,31.9075065,0.0000
274,360.94,598.44,388.74,611.04,34.4560,0,-70.8808879,32.2414649,-71.3258899,32.1825852,0.0000
275,485.94,610.94,465.05,620.00,33.1308,0,-70.8828336,32.3007772,-71.3461134,32.7072004,0.0000
276,642.19,610.94,662.97,636.41,7.2646,1,-70.8828336,32.3749176,-71.3831184,34.0677265,0.5157
277,682.81,601.56,686.80,636.51,14.4303,0,-70.8813743,32.3941941,-71.3833268,34.2315047,0.0000
278,689.06,604.69,698.31,636.83,8.7338,1,-70.8818608,32.3971597,-71.3840639,34.3106512,0.4177
279,39.06,614.06,54.76,639.89,37.0360,0,-70.8833200,32.0887357,-71.3909650,29.8867245,0.0000
280,142.19,632.81,172.78,663.51,45.2884,0,-70.8862386,32.1376684,-71.4442268,30.6980384,0.0000
281,179.69,617.19,189.07,663.98,26.5760,0,-70.8838065,32.1554621,-71.4452803,30.8100525,0.0000
282,189.06,620.31,214.06,648.05,37.2369,0,-70.8842929,32.1599105,-71.4093671,30.9818300,0.0000
283,226.56,620.31,239.06,663.11,24.9327,0,-70.8842929,32.1777042,-71.4433242,31.1536840,0.0000
284,239.06,620.31,264.06,641.42,35.6857,0,-70.8842929,32.1836354,-71.3944031,31.3255391,0.0000
285,270.31,614.06,289.43,650.57,27.0029,0,-70.8833200,32.1984635,-71.4150520,31.4999421,0.0000
286,307.81,617.19,338.74,640.33,36.9135,0,-70.8838065,32.2162572,-71.3919591,31.8389156,0.0000
287,485.94,635.94,465.46,649.79,30.9730,0,-70.8867250,32.3007772,-71.4132799,32.7099628,0.0000
288,523.44,626.56,539.50,638.26,20.4338,0,-70.8852657,32.3185709,-71.3872922,33.2189298,0.0000
289,685.94,614.06,687.30,660.96,24.0051,0,-70.8833200,32.3956769,-71.4384659,34.2349460,0.0000
290,710.94,626.56,700.78,660.22,28.8315,0,-70.8852657,32.4075394,-71.4368098,34.3275979,0.0000
291,723.44,629.69,735.76,661.44,7.1981,1,-70.8857522,32.4134706,-71.4395475,34.5681142,0.5201
292,60.94,660.94,56.16,687.44,16.7609,0,-70.8906164,32.0991154,-71.4981944,29.8963809,0.0000
293,139.06,651.56,170.37,692.19,46.4789,0,-70.8891571,32.1361855,-71.5089044,30.6814608,0.0000
294,164.06,645.31,189.07,664.77,40.8117,0,-70.8881843,32.1480480,-71.4470596,30.8100475,0.0000
295,214.06,648.44,239.06,664.17,39.5448,0,-70.8886707,32.1717729,-71.4457173,31.1536840,0.0000
296,273.44,639.06,309.45,673.54,43.0515,0,-70.8872114,32.1999463,-71.4668503,31.6375546,0.0000
297,289.06,654.69,310.94,672.17,32.0463,0,-70.8896435,32.2073603,-71.4637451,31.6477845,0.0000
298,520.31,660.94,539.63,662.85,32.5571,0,-70.8906164,32.3170881,-71.4427391,33.2198441,0.0000
299,164.06,664.06,185.94,732.82,48.9289,0,-70.8911028,32.1480480,-71.6005224,30.7884923,0.0000
300,364.06,679.69,411.09,690.23,54.0184,0,-70.8935349,32.2429477,-71.5044706,32.3362680,0.0000
301,485.94,664.06,498.92,712.48,17.4771,1,-70.8911028,32.3007772,-71.5546522,32.9399939,0.0000
302,498.44,685.94,515.09,711.74,13.0603,1,-70.8945078,32.3067084,-71.5529844,33.0511766,0.1293
303,335.94,692.19,364.01,737.29,32.6481,0,-70.8954806,32.2296024,-71.6105913,32.0125803,0.0000
304,435.94,695.31,451.62,689.89,42.1971,0,-70.8959671,32.2770523,-71.5037068,32.6148550,0.0000
305,485.94,698.44,489.57,737.85,5.2137,1,-70.8964535,32.3007772,-71.6118592,32.8757476,0.6524
306,501.56,695.31,515.27,738.40,11.2797,1,-70.8959671,32.3081913,-71.6131071,33.0524110,0.2480
